accession,accession_no_version,description,package,target_short_name,target_scientific_name,target_taxid,species,taxid,segment,length,gc_content,seq_sha256,length_qc_flag,freq_A,freq_C,freq_G,freq_T,n_count,ambiguous_other_count,ambiguous_rate,valid_like_count,species_ncbi,taxid_ncbi,isolate,host,country,region,collection_date,nuc_completeness,segment_metadata,metadata_title,is_duplicate_seq_within_species_segment
MN258193.1,MN258193,"MN258193.1 Orthohantavirus andesense isolate NRC-5/18_06/01/2018 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3650,0.4008219178082192,202ba4c05a6f19f097e2bf97576013c4017620909228a6133b1d8c8a1de3ab34,within_expected_range,0.307945205479452,0.1854794520547945,0.2153424657534246,0.2912328767123288,0,0,0.0,3650,,1980456,NRC-5/18_06/01/2018,,Argentina,,,COMPLETE,M,,False
MN258201.1,MN258201,"MN258201.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_16_12/28/18 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3651,0.4039989044097508,845bf4710acaa617bdb5857e7158332664888695a1f1da071362b4c6af1f175f,within_expected_range,0.3108737332237743,0.1933716789920569,0.2106272254176937,0.2851273623664749,0,0,0.0,3651,,1980456,Epuyen/18-19_Patient_16_12/28/18,,Argentina,,,COMPLETE,M,,False
MN258209.1,MN258209,"MN258209.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_24_1/3/19 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3652,0.4038882803943044,0718d5a6da639412a25eec65ba1d8d1d63478888bbd7c699f5322e73d6171037,within_expected_range,0.3110624315443592,0.1930449069003285,0.2108433734939759,0.2850492880613363,0,0,0.0,3652,,1980456,Epuyen/18-19_Patient_24_1/3/19,,Argentina,,,COMPLETE,M,,False
OR890440.1,OR890440,"OR890440.1 Orthohantavirus andesense isolate ARG-OF.53 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3653,0.4180125923898166,7b66e7f86904fc26264fa7ecd81ce1e65601beaeb811c8052f32c9b2890dc1c1,within_expected_range,0.2978373939228032,0.1960032849712565,0.2220093074185601,0.2841500136873802,0,0,0.0,3653,,1980456,Lechiguanas,,Argentina,,2022,COMPLETE,M,,False
MN258205.1,MN258205,"MN258205.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_1_11/3/18 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3654,0.4039408866995074,3e0ce8c2b25d2c6a353168d570ca0a17d5061a29789deb3bb1821b6829c1683f,within_expected_range,0.3111658456486043,0.1929392446633825,0.2110016420361248,0.2848932676518883,0,0,0.0,3654,,1980456,Epuyen/18-19_Patient_1_11/3/18,,Argentina,,,COMPLETE,M,,False
MN258210.1,MN258210,"MN258210.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_25_1/6/19 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3654,0.4039408866995074,6d38d3da3052b2e75181d56fb3c3d6a75895d41e7114516a58e9cbaa10641ac9,within_expected_range,0.3114395183360701,0.1929392446633825,0.2110016420361248,0.2846195949644226,0,0,0.0,3654,,1980456,Epuyen/18-19_Patient_25_1/6/19,,Argentina,,,COMPLETE,M,,False
PV808468.1,PV808468,"PV808468.1 Orthohantavirus andesense isolate 137 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3654,0.4033935413245758,c51a55d575be9df18fb99409e2e6c06305d16890fcd07ed5780f5ce65c1698d3,within_expected_range,0.3065134099616858,0.1866447728516694,0.2167487684729064,0.2900930487137383,0,0,0.0,3654,,1980456,137,,Chile: Region de los Rios,,2024-06-27,COMPLETE,M,,False
MN258191.1,MN258191,"MN258191.1 Orthohantavirus andesense isolate NRC-3/18_06/01/1997 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3655,0.3997264021887824,3c94adfdcdf12375069757545ceca3f2125bcbcb11019da96db4a1b6392924a0,within_expected_range,0.3102599179206566,0.187140902872777,0.2125854993160054,0.2900136798905608,0,0,0.0,3655,,1980456,NRC-3/18_06/01/1997,,Argentina,,,COMPLETE,M,,False
MN258197.1,MN258197,"MN258197.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_12_12/19/18 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3655,0.4035567715458276,fed145a478553ad96627bb4b7a15da211415b74c3c3c71e0b0f1312005d84081,within_expected_range,0.3116279069767442,0.1928864569083447,0.2106703146374829,0.2848153214774281,0,0,0.0,3655,,1980456,Epuyen/18-19_Patient_12_12/19/18,,Argentina,,,COMPLETE,M,,False
MN258206.1,MN258206,"MN258206.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_20_1/1/19 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3655,0.4038303693570451,3a7da8c9a3d85fa89af4d028695cc76c03ba4e1d22e0ad673c4759d907c78d7a,within_expected_range,0.3113543091655267,0.1928864569083447,0.2109439124487004,0.2848153214774281,0,0,0.0,3655,,1980456,Epuyen/18-19_Patient_20_1/1/19,,Argentina,,,COMPLETE,M,,False
MN258220.1,MN258220,"MN258220.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_7_12/7/18 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3655,0.4038303693570451,a93ad0bb527c2dd977dcb3a08ad439c1a55764eebf885b1f5ef8760ca9b6e053,within_expected_range,0.3113543091655267,0.1928864569083447,0.2109439124487004,0.2848153214774281,0,0,0.0,3655,,1980456,Epuyen/18-19_Patient_7_12/7/18,,Argentina,,,COMPLETE,M,,False
MN258204.1,MN258204,"MN258204.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_19_1/2/19 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3656,0.4037199124726477,cce1beb7b08825754306a7c54e7707afef89a09e0c37ee70251f0206a8547e4a,within_expected_range,0.3112691466083151,0.1928336980306345,0.2108862144420131,0.2850109409190372,0,0,0.0,3656,,1980456,Epuyen/18-19_Patient_19_1/2/19,,Argentina,,,COMPLETE,M,,False
MN258198.1,MN258198,"MN258198.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_13_12/24/18 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3657,0.4038829641782882,cc4b4d84c2f721f4036ef0e738b91e4986dd24f660394bd3d0f7da2ecfc5be54,within_expected_range,0.3111840306261963,0.1927809680065627,0.2111019961717254,0.2849330051955154,0,0,0.0,3657,,1980456,Epuyen/18-19_Patient_13_12/24/18,,Argentina,,,COMPLETE,M,,False
PV796317.1,PV796317,"PV796317.1 Orthohantavirus andesense isolate 136 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3657,0.4030626196335794,e760f441f531c2af24e0dc095a5369c561ff6d125e8e4ad788d7217556cef297,within_expected_range,0.3068088597210828,0.1864916598304621,0.2165709598031173,0.2901285206453377,0,0,0.0,3657,,1980456,136,,Chile: Region de Los Rios,,2024-06-27,COMPLETE,M,,False
MN258192.1,MN258192,"MN258192.1 Orthohantavirus andesense isolate NRC-4/18_06/01/2018 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3658,0.3999453253143794,1325f703e15639f7806972bf09aa7c4c07dc294dcfc1a0dd2b3a0919d0fccd66,within_expected_range,0.3097320940404592,0.1869874248223072,0.2129579004920721,0.2903225806451613,0,0,0.0,3658,,1980456,NRC-4/18_06/01/2018,,Argentina,,,COMPLETE,M,,False
MN258199.1,MN258199,"MN258199.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_14_12/26/18 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3658,0.4037725533078184,52817baad4f29bd8975684b011b7ec8f0f0c247386fb27eb4b6917bb18a34475,within_expected_range,0.3110989611809732,0.1930016402405686,0.2107709130672498,0.2851284855112083,0,0,0.0,3658,,1980456,Epuyen/18-19_Patient_14_12/26/18,,Argentina,,,COMPLETE,M,,False
MN258202.1,MN258202,"MN258202.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_17_12/31/18 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3659,0.4039355015031429,baf883690db7fbcc4fba2995dfeca93b2820373b4d0cee13446bb98ff29f6d59,within_expected_range,0.3110139382344903,0.1929488931402022,0.2109866083629407,0.2850505602623667,0,0,0.0,3659,,1980456,Epuyen/18-19_Patient_17_12/31/18,,Argentina,,,COMPLETE,M,,False
MN258217.1,MN258217,"MN258217.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_4_11/27/18 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3659,0.404208800218639,0ea23ddd7000fe36f16491e67a94d155c08ac0517ae6015c3a8ad2cf4e199b5c,within_expected_range,0.3110139382344903,0.1934954905711943,0.2107133096474446,0.2847772615468707,0,0,0.0,3659,,1980456,Epuyen/18-19_Patient_4_11/27/18,,Argentina,,,COMPLETE,M,,False
PV808477.1,PV808477,"PV808477.1 Orthohantavirus andesense isolate CHI-Hu13724_P2 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3659,0.4031156053566548,b1165afd5ede63df8085f73617229e050244b70b9c2748b90d7e4e644767e4b4,within_expected_range,0.3066411587865537,0.1863897239682973,0.2167258813883574,0.2902432358567914,0,0,0.0,3659,,1980456,CHI-Hu13724_P2,,Chile,,2024-07-30,COMPLETE,M,,False
MN258207.1,MN258207,"MN258207.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_22_1/1/19 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3661,0.4039879814258399,f2be45f8883cfe33198e8a811d5d0f296e644585621fa7aa05596f7be408b61e,within_expected_range,0.3108440316853318,0.1931166347992352,0.2108713466266047,0.2851679868888281,0,0,0.0,3661,,1980456,Epuyen/18-19_Patient_22_1/1/19,,Argentina,,,COMPLETE,M,,False
MN258194.1,MN258194,"MN258194.1 Orthohantavirus andesense isolate NRC-6/18_05/21/18 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3664,0.4033842794759825,862f5a6add25a729139058c71c12c2288f6e4e7e70e13940377185f17626a9a8,within_expected_range,0.3116812227074236,0.1913209606986899,0.2120633187772925,0.2849344978165939,0,0,0.0,3664,,1980456,NRC-6/18_05/21/18,,Argentina,,,COMPLETE,M,,False
PV808474.1,PV808474,"PV808474.1 Orthohantavirus andesense isolate CHI-Hu13724_P1 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3664,0.4028384279475983,ad9e45967e54cc2c78d8a09955033fae2539fee84428cf8cc4cfbeb6023f2c66,within_expected_range,0.3070414847161572,0.1866812227074235,0.2161572052401746,0.2901200873362445,0,0,0.0,3664,,1980456,CHI-Hu13724_P1,,Chile,,2024-07-24,COMPLETE,M,,False
MN258214.1,MN258214,"MN258214.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_29_1/14/19 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3665,0.4046384720327421,c1f60a80eb69357930997f72c1aaf62f7a7b43a6de2cf5b86f097a6f8554c048,within_expected_range,0.3107776261937244,0.1931787175989086,0.2114597544338335,0.2845839017735334,0,0,0.0,3665,,1980456,Epuyen/18-19_Patient_29_1/14/19,,Argentina,,,COMPLETE,M,,False
MN258189.1,MN258189,"MN258189.1 Orthohantavirus andesense isolate Epilink/96_2/6/19 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3667,0.4026186579378069,89598c6313eb18b5f5126bee97ec7dc1c0b4f79eabbbcbff43301e67d3e6e6bf,within_expected_range,0.3128750681942171,0.1920349154391707,0.2105837424986361,0.284506273867976,1,0,0.0002727024815925,3667,,1980456,Epilink/96_2/6/19,,Argentina,,,COMPLETE,M,,False
KY604962.1,KY604962,"KY604962.1 Orthohantavirus andesense strain LS-CH2016 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3668,0.4002181025081788,2ec67b8ba74108d693e4b08cd88bdd6526bdcf515a6926b57061f54e0dec56a2,within_expected_range,0.3083424209378408,0.1867502726281352,0.2134678298800436,0.2914394765539804,0,0,0.0,3668,,1980456,LS-CH2016,,Switzerland,,2016-12-23,COMPLETE,M,,False
MN258219.1,MN258219,"MN258219.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_6_11/25/18 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3669,0.4044698828018533,86569fa50ea4765fa4edfd6cbc84fd160e7d50b24fd6b2dfd3ba6fa021168e82,within_expected_range,0.3107113654946852,0.1929681112019624,0.2115017715998909,0.2848187517034614,0,0,0.0,3669,,1980456,Epuyen/18-19_Patient_6_11/25/18,,Argentina,,,COMPLETE,M,,False
MN258222.1,MN258222,"MN258222.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_9_12/12/18 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3669,0.4047424366312346,f39989ebf973cb022884de0adbc6c118b27a3673f1e6b30c48fe8eddf5ae60b3,within_expected_range,0.3104388116653039,0.1932406650313436,0.2115017715998909,0.2848187517034614,0,0,0.0,3669,,1980456,Epuyen/18-19_Patient_9_12/12/18,,Argentina,,,COMPLETE,M,,False
PV808471.1,PV808471,"PV808471.1 Orthohantavirus andesense isolate CHI-7913 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3670,0.4021798365122616,00d42039628ca4c2a3f435bd111fb8c44504b582b685997f040d1ff8d199aa23,within_expected_range,0.3103542234332425,0.1899182561307902,0.2122615803814714,0.2874659400544959,0,0,0.0,3670,,1980456,CHI-7913,,Chile,,1999,COMPLETE,M,,False
MN850089.1,MN850089,"MN850089.1 Orthohantavirus andesense strain AREB14/P2 segment M, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,M,3679,0.4011959771677086,2c0e8150d2f21197ed57a814f3fd612b0ab3a08988fb1d9439e91075e9e57551,within_expected_range,0.3131285675455287,0.1913563468333786,0.2098396303343299,0.2856754552867627,0,0,0.0,3679,,1980456,AREB14/P2,,,,,COMPLETE,M,,False
MN258249.1,MN258249,"MN258249.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_2_11/23/18 segment S, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,S,1804,0.4301552106430155,882a93b048d19c42fa8aa431a140179ad18121a2a718b0e5accc533fd0264676,within_expected_range,0.3004434589800443,0.2028824833702882,0.2272727272727272,0.2694013303769401,0,0,0.0,1804,,1980456,Epuyen/18-19_Patient_2_11/23/18,,Argentina,,,COMPLETE,S,,False
MN850085.1,MN850085,"MN850085.1 Orthohantavirus andesense strain AREB14/P3 segment S, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,S,1819,0.4244090159428257,553502289eeedb80560fb1057f5a7b0085e216a758c2b46139528d4390f3a03d,within_expected_range,0.2996151731720726,0.200109950522265,0.2242990654205607,0.2759758108851017,0,0,0.0,1819,,1980456,AREB14/P3,,,,,COMPLETE,S,,False
MN258237.1,MN258237,"MN258237.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_18_12/31/18 segment S, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,S,1827,0.4271631982475355,dc8cfa098d3658ad8a710f219b295788faeca9d6bcec55af4bca55b42436b405,within_expected_range,0.2995618838992332,0.2015334063526834,0.2256297918948521,0.2732749178532311,1,0,0.0005473453749315,1827,,1980456,Epuyen/18-19_Patient_18_12/31/18,,Argentina,,,COMPLETE,S,,False
MN258234.1,MN258234,"MN258234.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_15_12/26/18 segment S, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,S,1828,0.4272428884026258,521ad42b4c249044e81e7d3f4a32d43ab643a7fbee363e5ffc7afd31001e56fd,within_expected_range,0.2986870897155361,0.2018599562363238,0.2253829321663019,0.2740700218818381,0,0,0.0,1828,,1980456,Epuyen/18-19_Patient_15_12/26/18,,Argentina,,,COMPLETE,S,,False
OR908892.1,OR908892,"OR908892.1 Orthohantavirus andesense isolate BA10-GJ1165 segment S, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,S,1838,0.4260065288356909,8c6a43340d791d8c2d50b11de36b1e7ba4d26a249b3499a8ef38453e6f7f021f,within_expected_range,0.3057671381936888,0.1969532100108814,0.2290533188248096,0.2682263329706202,0,0,0.0,1838,,1980456,BA10-GJ1165,,Argentina: Buenos Aires,,2010,COMPLETE,S,,False
MN258229.1,MN258229,"MN258229.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_10_12/10/18 segment S, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,S,1843,0.4270211611502984,0417996778aa32bb7302b8cb108de2d94977dd5bba2e3ca2115e1737c8251f92,within_expected_range,0.2984264785675529,0.2018448182311448,0.2251763429191535,0.2745523602821487,0,0,0.0,1843,,1980456,Epuyen/18-19_Patient_10_12/10/18,,Argentina,,,COMPLETE,S,,False
OR908894.1,OR908894,"OR908894.1 Orthohantavirus andesense isolate BA11-MH1249 segment S, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,S,1843,0.4210526315789473,90709c3058a92c90ca2ea97ee953e64179b4aa82d687d7e312d98b7e7f317075,within_expected_range,0.3033098209441128,0.1985892566467715,0.2224633749321758,0.2756375474769397,0,0,0.0,1843,,1980456,BA11-MH1249,,Argentina: Buenos Aires,,2011,COMPLETE,S,,False
MN258230.1,MN258230,"MN258230.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_11_12/15/18 segment S, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,S,1844,0.4267895878524946,619d8dd6f6c91c9379764b33aba4e067f70b8aaa2125f2c108f3c209d42d5fc3,within_expected_range,0.2982646420824295,0.2011930585683297,0.2255965292841648,0.2749457700650759,0,0,0.0,1844,,1980456,Epuyen/18-19_Patient_11_12/15/18,,Argentina,,,COMPLETE,S,,False
MN850087.1,MN850087,"MN850087.1 Orthohantavirus andesense strain ARLA17/NRC2 segment S, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,S,1844,0.4278741865509761,45b62132b0bed1d91696fd0b7b2e3e6665f877e0846afad3f5fa050013dc1973,within_expected_range,0.2971800433839479,0.2022776572668112,0.2255965292841648,0.2749457700650759,0,0,0.0,1844,,1980456,ARLA17/NRC2,,,,,COMPLETE,S,,False
OR908895.1,OR908895,"OR908895.1 Orthohantavirus andesense isolate BA11-IM1254 segment S, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,S,1844,0.4219088937093275,fd5550c06c5c5bbf60d7c09eb35ead27928984432f3b5bdc302a3464a91c3bc6,within_expected_range,0.3047722342733189,0.1984815618221258,0.2234273318872017,0.2733188720173535,0,0,0.0,1844,,1980456,BA11-IM1254,,Argentina: Buenos Aires,,2011,COMPLETE,S,,False
OR908889.1,OR908889,"OR908889.1 Orthohantavirus andesense isolate BA02_ROM495 segment S, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,S,1847,0.4217650243638332,dbfab38ccb06b2f155e217c0e7ea21a5f6d83ef9bc9aed4491de8d4e051e45cc,within_expected_range,0.3037357877639415,0.1981591770438549,0.2236058473199783,0.2744991878722252,0,0,0.0,1847,,1980456,BA02_ROM495,,Argentina: Buenos Aires,,2002,COMPLETE,S,,False
MN258246.1,MN258246,"MN258246.1 Orthohantavirus andesense isolate Epuyen/18-19_Patient_27_1/8/19 segment S, complete sequence",andes_1980456,andes,Orthohantavirus andesense,1980456,Orthohantavirus andesense,1980456,S,1848,0.4274891774891775,2d31dee5aca54410d4f773b0af58b202186bcb2cfd49f12a56c60cafce7d4619,within_expected_range,0.2976190476190476,0.2023809523809523,0.2251082251082251,0.2748917748917749,0,0,0.0,1848,,1980456,Epuyen/18-19_Patient_27_1/8/19,,Argentina,,,COMPLETE,S,,False
